block|time|amount|balance|balanceUSD|profit
809477|2023-09-27 00:02:49|+0.08678478 BTC (2,271.73 USD)|16,640.55828212 BTC|$435,593,015 @ $26,176.59|$-4,604,495
809476|2023-09-27 00:00:06|+0.76980572 BTC (20,150.89 USD)|16,640.47149734 BTC|$435,590,743 @ $26,176.59|$-4,604,495
809475|2023-09-26 23:55:05|+0.35787941 BTC (9,368.06 USD)|16,639.70169162 BTC|$435,570,593 @ $26,176.59|$-4,604,495
809470|2023-09-26 23:05:29|+0.5349802 BTC (14,003.96 USD)|16,639.34381221 BTC|$435,561,224 @ $26,176.59|$-4,604,495
809460|2023-09-26 21:25:15|+0.51554278 BTC (13,505.93 USD)|16,638.80883201 BTC|$435,895,175 @ $26,197.5|$-4,256,541
809456|2023-09-26 20:54:56|+10.00484897 BTC (261,881.63 USD)|16,638.29328923 BTC|$435,515,163 @ $26,175.47|$-4,623,047
809449|2023-09-26 18:49:44|+0.03183147 BTC (833.42 USD)|16,628.28844026 BTC|$435,366,836 @ $26,182.3|$-4,509,493
809448|2023-09-26 18:42:49|+0.7999604 BTC (20,944.8 USD)|16,628.25660879 BTC|$435,366,002 @ $26,182.3|$-4,509,493
809446|2023-09-26 18:24:19|+0.59865307 BTC (15,674.11 USD)|16,627.45664839 BTC|$435,345,057 @ $26,182.3|$-4,509,493
809440|2023-09-26 17:17:10|+0.01936925 BTC (507.04 USD)|16,626.85799532 BTC|$435,247,670 @ $26,177.39|$-4,591,206
809437|2023-09-26 16:55:05|+60.60466116 BTC (1,586,751.36 USD)|16,626.83862607 BTC|$435,323,922 @ $26,182|$-4,514,447
809436|2023-09-26 16:53:34|+3.60683845 BTC (94,434.25 USD)|16,566.23396491 BTC|$433,737,171 @ $26,182|$-4,514,447
809434|2023-09-26 16:40:41|+0.95422492 BTC (24,983.52 USD)|16,562.62712646 BTC|$433,642,736 @ $26,182|$-4,514,447
809432|2023-09-26 16:03:54|+4.93953292 BTC (129,326.86 USD)|16,561.67290154 BTC|$433,617,753 @ $26,182|$-4,514,447
809417|2023-09-26 12:57:24|+11.24826432 BTC (295,466.16 USD)|16,556.73336862 BTC|$434,907,490 @ $26,267.71|$-3,095,382
809385|2023-09-26 08:12:15|+0.56906041 BTC (14,973.58 USD)|16,545.4851043 BTC|$435,358,329 @ $26,312.82|$-2,349,077
809336|2023-09-25 23:48:19|+2.36736222 BTC (62,273.34 USD)|16,544.91604389 BTC|$435,213,137 @ $26,304.95|$-2,479,296
809330|2023-09-25 23:04:06|+0.9484373 BTC (24,948.59 USD)|16,542.54868167 BTC|$435,150,863 @ $26,304.95|$-2,479,296
809318|2023-09-25 21:21:41|+0.75027138 BTC (19,747.58 USD)|16,541.60024437 BTC|$435,384,659 @ $26,320.59|$-2,220,552
809305|2023-09-25 19:37:11|+0.51612896 BTC (13,585.01 USD)|16,540.84997299 BTC|$435,370,919 @ $26,320.95|$-2,214,544
809303|2023-09-25 19:25:47|+0.95522888 BTC (25,142.53 USD)|16,540.33384403 BTC|$435,357,334 @ $26,320.95|$-2,214,544
809292|2023-09-25 17:36:31|+0.9562104 BTC (25,038.39 USD)|16,539.37861515 BTC|$433,084,004 @ $26,185.02|$-4,462,732
809285|2023-09-25 16:51:18|+0.9584604 BTC (25,061.06 USD)|16,538.42240475 BTC|$432,433,578 @ $26,147.21|$-5,088,119
809271|2023-09-25 14:13:16|+1.5703204 BTC (40,932.87 USD)|16,537.46394435 BTC|$431,075,039 @ $26,066.57|$-6,421,598
809249|2023-09-25 09:33:54|+0.52212523 BTC (13,649.64 USD)|16,535.89362395 BTC|$432,289,083 @ $26,142.47|$-5,166,621
809248|2023-09-25 09:19:52|+3.11124239 BTC (81,335.56 USD)|16,535.37149872 BTC|$432,275,433 @ $26,142.47|$-5,166,621
809205|2023-09-25 01:47:35|+16.98616248 BTC (448,921.69 USD)|16,532.26025633 BTC|$436,925,656 @ $26,428.67|$-435,062
809195|2023-09-24 23:30:15|+0.56349475 BTC (14,925.67 USD)|16,515.27409385 BTC|$437,451,396 @ $26,487.69|$539,600
809176|2023-09-24 20:09:08|+0.9999604 BTC (26,628.07 USD)|16,514.7105991 BTC|$439,772,265 @ $26,629.12|$2,875,394
809129|2023-09-24 13:01:35|+0.94499256 BTC (25,127 USD)|16,513.7106387 BTC|$439,093,327 @ $26,589.62|$2,223,084
809104|2023-09-24 09:32:02|+1.00136694 BTC (26,598.79 USD)|16,512.76564614 BTC|$438,620,046 @ $26,562.48|$1,774,930
809078|2023-09-24 05:47:03|+0.55997096 BTC (14,889.32 USD)|16,511.7642792 BTC|$439,038,803 @ $26,589.45|$2,220,286
809065|2023-09-24 03:14:10|+0.71456248 BTC (18,988.44 USD)|16,511.20430824 BTC|$438,760,897 @ $26,573.52|$1,957,269
809053|2023-09-24 01:43:47|+2.83523165 BTC (75,347.08 USD)|16,510.48974576 BTC|$438,770,908 @ $26,575.28|$1,986,268
809037|2023-09-23 23:09:01|+1.909299 BTC (50,768.18 USD)|16,507.65451411 BTC|$438,937,857 @ $26,589.96|$2,228,564
808926|2023-09-23 06:49:59|+6.3159083 BTC (167,638.67 USD)|16,505.74521511 BTC|$438,100,270 @ $26,542.29|$1,441,745
808914|2023-09-23 04:43:24|+0.71452307 BTC (18,987.9 USD)|16,499.42930681 BTC|$438,459,644 @ $26,574.23|$1,968,758
808905|2023-09-23 02:50:49|+1.17280473 BTC (31,196.77 USD)|16,498.71478374 BTC|$438,868,077 @ $26,600.14|$2,396,179
808904|2023-09-23 02:35:37|+0.94538213 BTC (25,147.29 USD)|16,497.54197901 BTC|$438,836,880 @ $26,600.14|$2,396,179
808903|2023-09-23 02:29:14|+2.42084398 BTC (64,394.78 USD)|16,496.59659688 BTC|$438,811,733 @ $26,600.14|$2,396,179
808855|2023-09-22 17:04:21|+1.51887071 BTC (40,489.62 USD)|16,494.1757529 BTC|$439,697,023 @ $26,657.71|$3,345,864
808807|2023-09-22 08:12:54|+3.76091064 BTC (100,221.67 USD)|16,492.65688219 BTC|$439,500,391 @ $26,648.25|$3,189,722
808792|2023-09-22 05:55:42|+0.78830042 BTC (20,970.11 USD)|16,488.89597155 BTC|$438,632,190 @ $26,601.67|$2,421,742
808781|2023-09-22 03:31:10|+1.99996964 BTC (53,254.06 USD)|16,488.10767113 BTC|$439,036,000 @ $26,627.43|$2,846,522
808751|2023-09-21 22:28:55|+0.82765855 BTC (22,001.23 USD)|16,486.10770149 BTC|$438,241,888 @ $26,582.5|$2,105,665
808747|2023-09-21 21:52:51|+0.5344484 BTC (14,214.11 USD)|16,485.28004294 BTC|$438,440,095 @ $26,595.85|$2,325,873
808720|2023-09-21 18:14:11|+1.4114604 BTC (37,525.24 USD)|16,484.74559454 BTC|$438,265,213 @ $26,586.11|$2,165,205
808692|2023-09-21 13:36:11|+1.82397515 BTC (48,763.19 USD)|16,483.33413414 BTC|$440,674,821 @ $26,734.57|$4,612,338
808670|2023-09-21 08:59:53|+0.83121532 BTC (22,482.68 USD)|16,481.51015899 BTC|$445,791,280 @ $27,047.96|$9,777,560
808668|2023-09-21 08:43:09|+1.2112404 BTC (32,761.59 USD)|16,480.67894367 BTC|$445,768,797 @ $27,047.96|$9,777,560
808666|2023-09-21 08:31:22|+1.24334672 BTC (33,630 USD)|16,479.46770327 BTC|$445,736,036 @ $27,047.96|$9,777,560
808659|2023-09-21 06:30:24|+1.2416504 BTC (33,573.43 USD)|16,478.22435655 BTC|$445,560,588 @ $27,039.36|$9,635,743
808645|2023-09-21 03:53:28|+1.86413703 BTC (50,414.96 USD)|16,476.98270615 BTC|$445,614,423 @ $27,044.66|$9,723,151
808637|2023-09-21 02:29:58|+0.53221094 BTC (14,434.06 USD)|16,475.11856912 BTC|$446,820,565 @ $27,120.93|$10,979,708
808628|2023-09-21 00:27:08|+0.9949604 BTC (26,959.57 USD)|16,474.58635818 BTC|$446,397,380 @ $27,096.12|$10,570,957
808615|2023-09-20 21:49:50|+1.46920533 BTC (39,760.78 USD)|16,473.59139778 BTC|$445,821,158 @ $27,062.78|$10,021,694
808602|2023-09-20 19:26:16|+0.53283507 BTC (14,499.89 USD)|16,472.12219245 BTC|$448,251,128 @ $27,212.71|$12,491,425
808584|2023-09-20 17:38:39|+0.9999604 BTC (27,132.22 USD)|16,471.58935738 BTC|$446,928,449 @ $27,133.29|$11,183,246
808547|2023-09-20 11:48:48|+1.02126373 BTC (27,713.49 USD)|16,470.58939698 BTC|$446,953,687 @ $27,136.47|$11,235,616
808530|2023-09-20 08:59:47|+1.5760591 BTC (42,626.45 USD)|16,469.56813325 BTC|$445,439,666 @ $27,046.23|$9,749,309
808525|2023-09-20 08:01:35|+1.01764745 BTC (27,574.51 USD)|16,467.99207415 BTC|$446,222,066 @ $27,096.33|$10,574,336
808516|2023-09-20 07:05:17|+1.79598192 BTC (48,664.51 USD)|16,466.9744267 BTC|$446,194,492 @ $27,096.33|$10,574,336
808510|2023-09-20 06:07:42|+4.37261961 BTC (118,570.67 USD)|16,465.17844478 BTC|$446,480,019 @ $27,116.62|$10,908,527
808498|2023-09-20 04:11:27|+0.71605514 BTC (19,527.59 USD)|16,460.80582517 BTC|$448,903,853 @ $27,271.07|$13,450,932
808480|2023-09-20 00:26:55|+0.86077567 BTC (23,363.84 USD)|16,460.08977003 BTC|$446,772,577 @ $27,142.78|$11,339,184
808478|2023-09-20 00:21:49|+0.66120085 BTC (17,946.83 USD)|16,459.22899436 BTC|$446,749,214 @ $27,142.78|$11,339,184
808471|2023-09-19 23:04:19|+1.76637411 BTC (47,947.61 USD)|16,458.56779351 BTC|$446,762,104 @ $27,144.65|$11,370,022
808454|2023-09-19 18:48:12|+7.6622762 BTC (209,697.61 USD)|16,456.8014194 BTC|$450,382,087 @ $27,367.53|$15,037,952
808399|2023-09-19 09:29:04|+0.52076972 BTC (13,977.32 USD)|16,449.1391432 BTC|$441,490,541 @ $26,839.74|$6,356,104
808387|2023-09-19 07:23:14|+2.65828858 BTC (71,374.95 USD)|16,448.61837348 BTC|$441,644,792 @ $26,849.96|$6,524,332
808374|2023-09-19 06:13:49|+1.53500038 BTC (41,191.42 USD)|16,445.9600849 BTC|$441,323,944 @ $26,834.79|$6,274,859
808373|2023-09-19 05:59:02|+0.56183299 BTC (15,062.42 USD)|16,444.42508452 BTC|$440,865,631 @ $26,809.43|$5,857,737
808367|2023-09-19 05:10:02|+2.80721178 BTC (75,259.74 USD)|16,443.86325153 BTC|$440,850,569 @ $26,809.43|$5,857,737
808360|2023-09-19 04:00:40|+15.35236199 BTC (409,963.81 USD)|16,441.05603975 BTC|$439,035,899 @ $26,703.63|$4,118,328
808351|2023-09-19 02:25:17|+2.09187698 BTC (55,932.81 USD)|16,425.70367776 BTC|$439,192,035 @ $26,738.1|$4,684,427
808325|2023-09-18 21:38:08|+0.94411223 BTC (25,245.15 USD)|16,423.61180078 BTC|$439,160,157 @ $26,739.56|$4,708,482
808306|2023-09-18 18:04:00|+5.40173469 BTC (147,268.31 USD)|16,422.66768855 BTC|$447,733,684 @ $27,263.15|$13,307,254
808284|2023-09-18 14:04:35|+0.99996304 BTC (27,230.28 USD)|16,417.26595386 BTC|$447,063,209 @ $27,231.28|$12,784,047
808205|2023-09-18 03:53:44|+0.52153267 BTC (13,810.25 USD)|16,416.26599082 BTC|$434,704,758 @ $26,480.12|$452,827
808157|2023-09-17 19:13:49|+6.58583198 BTC (174,638.75 USD)|16,415.74445815 BTC|$435,301,891 @ $26,517.34|$1,063,771
808101|2023-09-17 11:55:47|+2.62945904 BTC (69,825.25 USD)|16,409.15862617 BTC|$435,745,018 @ $26,554.99|$1,681,536
808086|2023-09-17 09:07:36|+1.08242696 BTC (28,733.01 USD)|16,406.52916713 BTC|$435,511,086 @ $26,544.99|$1,517,429
808054|2023-09-17 03:42:17|+127.00863379 BTC (3,364,565.63 USD)|16,405.44674017 BTC|$434,594,095 @ $26,490.84|$629,171
808038|2023-09-17 01:39:13|+1.73314362 BTC (46,030.1 USD)|16,278.43810638 BTC|$432,334,747 @ $26,558.74|$1,734,389
808007|2023-09-16 20:51:58|+0.68788249 BTC (18,283.02 USD)|16,276.70496276 BTC|$432,613,542 @ $26,578.69|$2,059,213
807951|2023-09-16 11:11:40|+0.94332514 BTC (25,030.38 USD)|16,276.01708027 BTC|$431,871,177 @ $26,534.21|$1,335,132
807842|2023-09-15 20:07:32|+0.86929792 BTC (22,917.36 USD)|16,275.07375513 BTC|$429,060,832 @ $26,363.07|$-1,450,183
807839|2023-09-15 19:33:37|+0.9999604 BTC (26,355.55 USD)|16,274.20445721 BTC|$428,932,591 @ $26,356.59|$-1,555,507
807820|2023-09-15 17:12:33|+6.79727542 BTC (178,637.36 USD)|16,273.20449681 BTC|$427,671,684 @ $26,280.73|$-2,790,057
807762|2023-09-15 10:02:00|+7.9993604 BTC (212,594.28 USD)|16,266.40722139 BTC|$432,302,705 @ $26,576.41|$2,019,600
807757|2023-09-15 09:32:38|+7.84101039 BTC (208,385.91 USD)|16,258.40786099 BTC|$432,090,110 @ $26,576.41|$2,019,600
807705|2023-09-15 02:35:15|+0.69998284 BTC (18,563.25 USD)|16,250.5668506 BTC|$430,958,162 @ $26,519.58|$1,096,038
807684|2023-09-15 00:08:31|+1.8779604 BTC (49,902.62 USD)|16,249.86686776 BTC|$431,804,095 @ $26,572.78|$1,960,534
807667|2023-09-14 22:04:41|+4.99992095 BTC (133,151.92 USD)|16,247.98890736 BTC|$432,697,031 @ $26,630.81|$2,903,372
807660|2023-09-14 20:39:19|+0.61536682 BTC (16,412.39 USD)|16,242.98898641 BTC|$433,215,195 @ $26,670.9|$3,554,689
807647|2023-09-14 18:43:28|+1.8734604 BTC (49,928.05 USD)|16,242.37361959 BTC|$432,862,141 @ $26,650.18|$3,218,046
807626|2023-09-14 15:54:38|+1.52367915 BTC (40,433.47 USD)|16,240.50015919 BTC|$430,969,881 @ $26,536.74|$1,375,715
807545|2023-09-14 03:19:34|+51.16830255 BTC (1,347,036.69 USD)|16,238.97648004 BTC|$427,500,934 @ $26,325.61|$-2,052,798
807527|2023-09-14 00:25:40|+0.7362804 BTC (19,330.09 USD)|16,187.80817749 BTC|$424,989,925 @ $26,253.7|$-3,216,771
807525|2023-09-14 00:00:49|+0.65662681 BTC (17,228.33 USD)|16,187.07189709 BTC|$424,710,351 @ $26,237.63|$-3,477,015
807515|2023-09-13 22:51:54|+2.01503312 BTC (52,760.95 USD)|16,186.41527028 BTC|$423,819,681 @ $26,183.67|$-4,350,457
807514|2023-09-13 22:42:07|+3.07684713 BTC (80,563.14 USD)|16,184.40023716 BTC|$423,766,920 @ $26,183.67|$-4,350,457
807511|2023-09-13 22:24:05|+0.57527924 BTC (15,062.92 USD)|16,181.32339003 BTC|$423,686,357 @ $26,183.67|$-4,350,457
807509|2023-09-13 22:16:37|+1.49013723 BTC (39,017.25 USD)|16,180.74811079 BTC|$423,671,294 @ $26,183.67|$-4,350,457
807477|2023-09-13 16:55:26|+0.71282394 BTC (18,648.96 USD)|16,179.25797356 BTC|$423,283,117 @ $26,162.08|$-4,699,616
